fichier;nature;numéro;date;année;sens;extrait
CONSTEXT000017664812.xml;ELEC-prepaSEN;2004-21;2004-07-05;2004;Rejet;s électoraux pour l'élection des sénateurs ,# Vu la Constitution, notamment son article 59 ,# Vu le code électoral ,# Vu l'ordonnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitut
CONSTEXT000017664819.xml;DC04;2005-520;2005-07-22;2005;Conformité;
CONSTEXT000017664820.xml;DC04;2005-521;2005-07-22;2005;Conformité;
CONSTEXT000017664821.xml;DC04;2005-522;2005-07-22;2005;Conformité;
CONSTEXT000017664822.xml;DC04;2005-523;2005-07-29;2005;Conformité;
CONSTEXT000017664824.xml;DC04;2005-528;2005-12-15;2005;Non conformité partielle;
CONSTEXT000017664825.xml;DC04;2005-530;2005-12-29;2005;Non conformité partielle;
CONSTEXT000017664826.xml;DC04;2005-531;2005-12-29;2005;Non conformité partielle;
CONSTEXT000017664827.xml;DC04;2005-532;2006-01-19;2006;Non conformité partielle;
CONSTEXT000017664833.xml;AN;2007-3415/3416/3417/3421;2007-06-28;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664834.xml;AN;2007-3418/3450;2007-06-28;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664837.xml;AN;2007-3423 et autres;2007-06-28;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664838.xml;AN;2007-3424;2007-06-28;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664839.xml;AN;2007-3434;2007-06-28;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664842.xml;AN;2007-3527;2007-06-28;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664843.xml;AN;2007-3531;2007-06-28;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664846.xml;AN;2007-3606;2007-07-12;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664850.xml;AN;2007-3641;2007-07-12;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664851.xml;AN;2007-3667;2007-07-12;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664852.xml;AN;2007-3668;2007-07-12;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664854.xml;AN;2007-3693;2007-07-12;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664860.xml;AN;2007-3819 et autres;2007-07-12;2007;Rejet; portant loi organique sur le Conseil constitutionnel, notamment son article 38, alinéa 2 ,#  Vu le code électoral ,#  Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le 
CONSTEXT000017664875.xml;REF-prepa;2005-31;2005-03-24;2005;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le code pénal ,# Vu le décret n° 92-770 du 6 août 1992 fixant les conditions d'applicatio
CONSTEXT000017664882.xml;SEN;2005-3407;2005-07-29;2005;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017664887.xml;DC04;2006-534;2006-03-16;2006;Non conformité partielle;
CONSTEXT000017664888.xml;DC04;2006-535;2006-03-30;2006;Non conformité partielle;
CONSTEXT000017664889.xml;DC04;2006-538;2006-07-13;2006;Conformité;
CONSTEXT000017664890.xml;DC04;2006-539;2006-07-20;2006;Conformité;
CONSTEXT000017664891.xml;DC04;2006-540;2006-07-27;2006;Non conformité partielle;
CONSTEXT000017664892.xml;DC04;2006-542;2006-11-09;2006;Conformité;
CONSTEXT000017664893.xml;DC04;2006-543;2006-11-30;2006;Non conformité partielle;
CONSTEXT000017664894.xml;DC04;2006-544;2006-12-14;2006;Non conformité partielle;
CONSTEXT000017664895.xml;DC04;2006-545;2006-12-28;2006;Non conformité partielle;
CONSTEXT000017664913.xml;DC04;2004-509;2005-01-13;2005;Non conformité partielle;
CONSTEXT000017664914.xml;DC04;2004-510;2005-01-20;2005;Non conformité partielle;
CONSTEXT000017664915.xml;DC04;2005-512;2005-04-21;2005;Non conformité partielle;
CONSTEXT000017664916.xml;DC04;2005-513;2005-04-14;2005;Conformité;
CONSTEXT000017664918.xml;DC04;2005-514;2005-04-28;2005;Conformité;
CONSTEXT000017664920.xml;DC04;2005-516;2005-07-07;2005;Conformité;
CONSTEXT000017664926.xml;AN;58-27;1959-01-06;1959;Rejet;
CONSTEXT000017664930.xml;AN;58-35/94;1959-02-06;1959;Rejet;
CONSTEXT000017664931.xml;AN;58-36;1959-01-17;1959;Rejet;
CONSTEXT000017664935.xml;AN;58-42/191;1959-05-05;1959;Rejet;
CONSTEXT000017664936.xml;AN;58-43;1959-01-20;1959;Rejet;
CONSTEXT000017664941.xml;AN;58-50;1959-01-16;1959;Rejet;
CONSTEXT000017664947.xml;AN;58-57;1959-01-20;1959;Rejet;
CONSTEXT000017664953.xml;AN;58-68/126;1959-01-05;1959;Annulation;
CONSTEXT000017664963.xml;DC04;2007-546;2007-01-25;2007;Non conformité partielle;
CONSTEXT000017664964.xml;DC04;2007-548;2007-02-22;2007;Conformité;
CONSTEXT000017664966.xml;DC04;2007-550;2007-02-27;2007;Conformité;
CONSTEXT000017664968.xml;DC04;2007-553;2007-03-03;2007;Non conformité partielle;
CONSTEXT000017665016.xml;AN;58-103;1958-12-23;1958;Rejet;
CONSTEXT000017665024.xml;AN;58-14;1959-01-17;1959;Rejet;
CONSTEXT000017665025.xml;AN;58-16/16bis/51/105/106;1959-02-16;1959;Rejet;
CONSTEXT000017665026.xml;AN;58-107/108/109;1959-01-27;1959;Rejet;
CONSTEXT000017665036.xml;AN;58-123;1959-01-17;1959;Rejet;
CONSTEXT000017665040.xml;AN;58-131;1959-05-05;1959;Rejet;
CONSTEXT000017665043.xml;AN;58-192;1959-01-20;1959;Rejet;
CONSTEXT000017665065.xml;AN;58-195/199;1959-02-16;1959;Rejet;
CONSTEXT000017665067.xml;AN;58-198/202;1959-01-17;1959;Rejet;
CONSTEXT000017665068.xml;AN;58-201/203;1959-05-05;1959;Rejet;
CONSTEXT000017665069.xml;AN;58-204;1959-04-24;1959;Rejet;
CONSTEXT000017665074.xml;AN;59-232;1959-12-11;1959;Rejet;
CONSTEXT000017665091.xml;ORGA-reglement;59-4;1959-05-14;1959;;
CONSTEXT000017665123.xml;AN;58-74;1959-01-20;1959;Rejet;
CONSTEXT000017665133.xml;AN;58-91;1959-01-05;1959;Rejet;
CONSTEXT000017665136.xml;AN;58-95;1959-02-06;1959;Rejet;
CONSTEXT000017665143.xml;AN;62-276;1963-01-22;1963;Rejet;
CONSTEXT000017665146.xml;AN;62-280/295;1963-02-12;1963;Rejet;
CONSTEXT000017665149.xml;AN;62-284/319;1963-02-19;1963;Rejet;
CONSTEXT000017665153.xml;AN;62-291;1963-01-08;1963;Rejet;
CONSTEXT000017665155.xml;AN;62-293;1963-02-12;1963;Rejet;
CONSTEXT000017665156.xml;AN;62-294;1963-02-12;1963;Rejet;
CONSTEXT000017665159.xml;AN;62-298;1963-01-08;1963;Rejet;
CONSTEXT000017665164.xml;AN;62-304;1963-02-05;1963;Rejet;
CONSTEXT000017665165.xml;AN;62-306;1963-03-05;1963;Rejet;
CONSTEXT000017665167.xml;AN;62-308;1963-03-05;1963;Rejet;
CONSTEXT000017665171.xml;AN;62-313;1963-01-29;1963;Rejet;
CONSTEXT000017665173.xml;AN;62-315;1963-02-05;1963;Rejet;
CONSTEXT000017665194.xml;AN;62-235/236;1962-07-10;1962;Rejet;
CONSTEXT000017665216.xml;AN;62-245/246;1963-02-05;1963;Rejet;
CONSTEXT000017665223.xml;AN;62-254;1963-02-05;1963;Rejet;
CONSTEXT000017665228.xml;AN;62-259;1963-01-29;1963;Rejet;
CONSTEXT000017665230.xml;AN;62-264;1963-01-15;1963;Rejet;
CONSTEXT000017665232.xml;AN;62-266;1963-02-05;1963;Rejet;
CONSTEXT000017665233.xml;AN;62-267;1963-01-29;1963;Rejet;
CONSTEXT000017665238.xml;AN;63-342/343/345;1963-07-09;1963;Rejet;
CONSTEXT000017665261.xml;AN;67-355;1967-06-22;1967;Rejet;
CONSTEXT000017665262.xml;AN;67-356;1967-05-25;1967;Rejet;
CONSTEXT000017665263.xml;AN;67-357/362/499;1967-11-03;1967;Rejet;
CONSTEXT000017665266.xml;AN;67-360;1967-05-25;1967;Rejet;
CONSTEXT000017665268.xml;AN;67-363;1967-10-18;1967;Rejet;
CONSTEXT000017665270.xml;AN;67-365/375;1967-07-12;1967;Rejet;l'annulation de l'élection contestée ,# Sur le grief tiré de l'application de l'article L.0. 134 du code électoral :# 4. Considérant que ce grief doit être apprécié par rapport aux dispositions de l'article 1er
CONSTEXT000017665318.xml;SEN;65-346;1965-11-08;1965;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu l'ordonnance du 15 novembre 1958 relative à l'élection des sénateurs ,# Vu la loi du 29 j
CONSTEXT000017665320.xml;SEN;65-349/350;1965-11-08;1965;Rejet;
CONSTEXT000017665329.xml;AN;62-323;1963-01-15;1963;Rejet;
CONSTEXT000017665330.xml;AN;62-324;1963-03-05;1963;Rejet;
CONSTEXT000017665331.xml;AN;62-325;1963-01-22;1963;Rejet;
CONSTEXT000017665333.xml;AN;62-328;1963-03-29;1963;Rejet;
CONSTEXT000017665336.xml;AN;62-331;1963-01-08;1963;Rejet; l'ordonnance du 13 octobre 1958 relative à l'élection des députés à l'Assemblée nationale ,# Vu le code électoral ,# Vu la requête présentée par le sieur Charles Museux, demeurant à Levallois-Perret (Seine), 4
CONSTEXT000017665343.xml;AN;63-338/339;1963-07-09;1963;Rejet;
CONSTEXT000017665345.xml;AN;63-341;1963-07-09;1963;Rejet;
CONSTEXT000017665352.xml;AN;67-481;1967-06-22;1967;Rejet;
CONSTEXT000017665357.xml;AN;67-487;1967-05-18;1967;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Roques, demeurant à Saint-Amand (Cher), ladite requête enregi
CONSTEXT000017665367.xml;AN;67-498;1967-07-11;1967;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Paul Vergès, demeurant à Saint-Denis, 87, rue Pasteur (La Réu
CONSTEXT000017665368.xml;AN;67-500;1967-06-29;1967;Rejet; à l'élection des députés à l'Assemblée nationale représentant les territoires d'outre-mer ,# Vu le code électoral ,# Vu la requête présentée par M. John Teariki, demeurant à Afareaitu, île de Moorea (Polynésie
CONSTEXT000017665407.xml;AN;67-407;1967-07-12;1967;Rejet;
CONSTEXT000017665411.xml;AN;67-412;1967-10-18;1967;Rejet;
CONSTEXT000017665428.xml;AN;67-429;1967-06-08;1967;Rejet;
CONSTEXT000017665431.xml;AN;67-432;1967-06-29;1967;Rejet;
CONSTEXT000017665440.xml;AN;67-443;1967-06-29;1967;Rejet;
CONSTEXT000017665443.xml;AN;67-446;1967-07-11;1967;Rejet;
CONSTEXT000017665455.xml;AN;67-458;1967-06-02;1967;Rejet;
CONSTEXT000017665457.xml;AN;67-460;1967-07-12;1967;Rejet;
CONSTEXT000017665475.xml;AN;68-514;1968-09-12;1968;Rejet;
CONSTEXT000017665477.xml;AN;68-517;1968-10-11;1968;Rejet;
CONSTEXT000017665480.xml;AN;68-520;1968-10-24;1968;Rejet;
CONSTEXT000017665481.xml;AN;68-521/563;1968-11-07;1968;Rejet;
CONSTEXT000017665487.xml;AN;68-529;1968-11-07;1968;Rejet;
CONSTEXT000017665488.xml;AN;68-530;1968-11-14;1968;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Paul Vergés, demeurant 37, rue Pasteur, à Saint-Denis (la Réu
CONSTEXT000017665489.xml;AN;68-531;1968-10-03;1968;Rejet; électorales de présenter une réclamation dans les conditions prévues aux articles L. 25 à L. 39 du code électoral , que, d'autre part, il ne résulte pas des pièces versées au dossier que des électeurs aient ém
CONSTEXT000017665490.xml;AN;68-532;1968-09-12;1968;Rejet;
CONSTEXT000017665498.xml;AN;70-567;1970-12-17;1970;Rejet; à l'élection des députés à l'Assemblée nationale représentant les territoires d'outre-mer ,# Vu le code électoral ,# Vu la requête présentée par M. Ali M'Roudjae, demeurant à Moroni, Grande-Comore, ladite requ
CONSTEXT000017665499.xml;AN;70-568/569;1970-11-13;1970;Rejet;ar lettre du 24 juillet 1970, antérieurement au point de départ du délai prévu à l'article R. 98 du code électoral pour le dépôt des candidatures, il a fait part au préfet de ce département de sa décision de pr
CONSTEXT000017665511.xml;AN;68-533;1968-10-11;1968;Rejet;
CONSTEXT000017665513.xml;AN;68-535;1968-10-31;1968;Rejet;
CONSTEXT000017665515.xml;AN;68-537/538;1968-11-28;1968;Rejet;dérant qu'il résulte de l'instruction que, en méconnaissance des prescriptions de l'article L.66 du code électoral, un certain nombre de bulletins annulés n'ont pas été joints au procès-verbal , qu'en vertu du 
CONSTEXT000017665516.xml;AN;68-539;1968-10-24;1968;Rejet;
CONSTEXT000017665518.xml;AN;68-541;1968-09-25;1968;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Angelin German, demeurant 17, place de la Victoire à Draguign
CONSTEXT000017665520.xml;AN;68-543;1968-09-12;1968;Rejet;
CONSTEXT000017665522.xml;AN;68-547;1968-11-14;1968;Rejet;
CONSTEXT000017665523.xml;AN;68-548/555;1968-10-03;1968;Rejet;
CONSTEXT000017665527.xml;AN;68-553;1968-11-14;1968;Rejet;
CONSTEXT000017665531.xml;AN;68-560;1968-11-28;1968;Rejet;
CONSTEXT000017665532.xml;AN;68-561/562;1968-11-14;1968;Rejet;
CONSTEXT000017665546.xml;AN;68-505/510;1969-01-14;1969;Rejet;
CONSTEXT000017665572.xml;AN;68-507;1968-07-26;1968;Rejet;
CONSTEXT000017665573.xml;AN;68-508;1968-10-17;1968;Rejet;
CONSTEXT000017665574.xml;AN;73-691;1973-10-25;1973;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu l° la requête présentée sous forme de résolution et signée par MM. Combet et Celeste se d
CONSTEXT000017665575.xml;AN;73-708;1973-11-07;1973;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Alain Griotteray, ladite requête enregistrée le 22 mars 1973 
CONSTEXT000017665576.xml;AN;73-709/710;1973-06-07;1973;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu l° la requête présentée par M. Georges Saubestre, demeurant à Caussade (Tarn-et-Garonne),
CONSTEXT000017665592.xml;AN;73-707;1974-02-14;1974;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la loi du 29 juillet 1881 sur la liberté de la presse, notamment son article 41 ,# Vu le 
